arch,seed,epoch,tf_ratio,train_loss,dev_loss,dev_perplexity,epoch_time_s,peak_vram_gb,lr,params_M
arch4_transformer,1604,28,1.0,2.3076,2.2852,9.828,930.66,3.382,0.000267,19.252
arch4_transformer,1604,29,1.0,2.3006,2.2878,9.854,931.03,3.381,0.000263,19.252
arch4_transformer,1604,30,1.0,2.2943,2.2796,9.773,926.01,3.382,0.000258,19.252
arch4_transformer,1604,31,1.0,2.2878,2.2843,9.819,927.34,3.328,0.000254,19.252
arch4_transformer,1604,32,1.0,2.282,2.2752,9.73,929.75,3.381,0.00025,19.252
arch4_transformer,1604,33,1.0,2.2765,2.2735,9.713,931.36,3.381,0.000247,19.252
arch4_transformer,1604,34,1.0,2.2712,2.2718,9.697,931.19,3.382,0.000243,19.252
arch4_transformer,1604,35,1.0,2.2663,2.2698,9.678,929.21,3.381,0.00024,19.252
arch4_transformer,1604,36,1.0,2.2615,2.2588,9.572,929.92,3.382,0.000236,19.252
arch4_transformer,1604,37,1.0,2.2573,2.2572,9.556,929.82,3.382,0.000233,19.252
arch4_transformer,1604,38,1.0,2.253,2.2587,9.57,929.06,3.382,0.00023,19.252
arch4_transformer,1604,39,1.0,2.2488,2.2517,9.504,925.65,3.351,0.000227,19.252
arch4_transformer,1604,40,1.0,2.2449,2.2541,9.527,924.06,3.384,0.000225,19.252
arch4_transformer,1604,41,1.0,2.2411,2.25,9.488,903.17,3.387,0.000222,19.252
arch4_transformer,1604,42,1.0,2.2375,2.2513,9.5,905.53,3.387,0.000219,19.252
arch4_transformer,1604,43,1.0,2.2338,2.2508,9.496,908.35,3.344,0.000217,19.252
arch4_transformer,1604,44,1.0,2.2305,2.2389,9.383,906.76,3.387,0.000214,19.252
arch4_transformer,1604,45,1.0,2.2274,2.2374,9.369,907.26,3.388,0.000212,19.252
arch4_transformer,1604,46,1.0,2.2244,2.2357,9.353,909.67,3.387,0.00021,19.252
arch4_transformer,1604,47,1.0,2.2213,2.2347,9.344,904.57,3.387,0.000208,19.252
arch4_transformer,1604,48,1.0,2.2184,2.2311,9.31,908.35,3.358,0.000205,19.252
arch4_transformer,1604,49,1.0,2.2159,2.2358,9.354,905.3,3.387,0.000203,19.252
arch4_transformer,1604,50,1.0,2.2131,2.2277,9.278,900.75,3.387,0.000201,19.252
arch4_transformer,1604,51,1.0,2.2106,2.225,9.253,903.79,3.387,0.000199,19.252
arch4_transformer,1604,52,1.0,2.2078,2.2274,9.276,903.67,3.387,0.000198,19.252
arch4_transformer,1604,53,1.0,2.2052,2.2276,9.277,905.67,3.387,0.000196,19.252
arch4_transformer,1604,54,1.0,2.2032,2.2207,9.214,903.33,3.356,0.000194,19.252
arch4_transformer,1604,55,1.0,2.2005,2.2162,9.173,905.09,3.388,0.000192,19.252
arch4_transformer,1604,56,1.0,2.1983,2.2202,9.209,899.98,3.388,0.00019,19.252
arch4_transformer,1604,57,1.0,2.1958,2.2222,9.227,905.79,3.388,0.000189,19.252
arch4_transformer,1604,58,1.0,2.1939,2.2212,9.218,907.26,3.387,0.000187,19.252
arch4_transformer,1604,59,1.0,2.1918,2.2175,9.184,902.88,3.388,0.000186,19.252
arch4_transformer,1604,60,1.0,2.1897,2.2174,9.183,900.25,3.357,0.000184,19.252
arch4_transformer,1604,61,1.0,2.1876,2.2123,9.137,902.11,3.387,0.000183,19.252
arch4_transformer,1604,62,1.0,2.1858,2.2107,9.122,898.23,3.388,0.000181,19.252
arch4_transformer,1604,63,1.0,2.184,2.2144,9.156,941.68,3.386,0.00018,19.252
arch4_transformer,1604,64,1.0,2.1818,2.2133,9.146,947.8,3.38,0.000178,19.252
arch4_transformer,1604,65,1.0,2.1803,2.2141,9.154,943.82,3.38,0.000177,19.252
arch4_transformer,1604,66,1.0,2.1782,2.2132,9.145,939.9,3.382,0.000176,19.252
arch4_transformer,1604,67,1.0,2.1772,2.2071,9.089,941.47,3.35,0.000174,19.252
arch4_transformer,1604,68,1.0,2.1754,2.2082,9.1,944.81,3.351,0.000173,19.252
arch4_transformer,1604,69,1.0,2.1737,2.2069,9.088,945.07,3.328,0.000172,19.252
arch4_transformer,1604,70,1.0,2.1724,2.2092,9.109,948.15,3.382,0.000171,19.252
arch4_transformer,1604,71,1.0,2.1707,2.2035,9.057,947.27,3.381,0.000169,19.252
arch4_transformer,1604,72,1.0,2.1693,2.2037,9.059,947.38,3.381,0.000168,19.252
arch4_transformer,1604,73,1.0,2.1677,2.1974,9.002,947.27,3.381,0.000167,19.252
arch4_transformer,1604,74,1.0,2.1661,2.2086,9.103,947.61,3.313,0.000166,19.252
arch4_transformer,1604,75,1.0,2.1646,2.1991,9.017,941.72,3.383,0.000165,19.252
arch4_transformer,1604,76,1.0,2.1635,2.1982,9.009,940.65,3.383,0.000164,19.252
arch4_transformer,1604,77,1.0,2.1619,2.1992,9.018,942.03,3.38,0.000163,19.252
arch4_transformer,1604,78,1.0,2.1607,2.1993,9.018,922.63,3.389,0.000162,19.252
arch4_transformer,1604,79,1.0,2.1595,2.1969,8.997,930.81,3.328,0.000161,19.252
arch4_transformer,1604,80,1.0,2.158,2.1968,8.997,931.29,3.351,0.00016,19.252
arch4_transformer,1604,81,1.0,2.1568,2.1926,8.959,917.52,3.381,0.000159,19.252
arch4_transformer,1604,82,1.0,2.1553,2.1943,8.974,921.45,3.382,0.000158,19.252
arch4_transformer,1604,83,1.0,2.1542,2.1911,8.945,918.82,3.381,0.000157,19.252
arch4_transformer,1604,84,1.0,2.153,2.1931,8.963,925.5,3.35,0.000156,19.252
arch4_transformer,1604,85,1.0,2.1519,2.1897,8.933,961.24,3.38,0.000155,19.252
arch4_transformer,1604,86,1.0,2.1503,2.1972,9.0,937.71,3.387,0.000154,19.252
arch4_transformer,1604,87,1.0,2.1496,2.1902,8.937,940.87,3.388,0.000153,19.252
arch4_transformer,1604,88,1.0,2.1481,2.1876,8.914,938.44,3.388,0.000152,19.252
arch4_transformer,1604,89,1.0,2.147,2.1904,8.939,943.35,3.357,0.000152,19.252
arch4_transformer,1604,90,1.0,2.1458,2.19,8.936,940.93,3.387,0.000151,19.252
arch4_transformer,1604,91,1.0,2.1448,2.1897,8.932,937.57,3.387,0.00015,19.252
arch4_transformer,1604,92,1.0,2.1434,2.1874,8.912,937.68,3.389,0.000149,19.252
arch4_transformer,1604,93,1.0,2.1428,2.1893,8.929,937.81,3.389,0.000148,19.252
arch4_transformer,1604,94,1.0,2.1414,2.1875,8.913,930.25,3.356,0.000148,19.252
arch4_transformer,1604,95,1.0,2.1404,2.1866,8.905,933.59,3.357,0.000147,19.252
arch4_transformer,1604,96,1.0,2.1395,2.1795,8.842,935.32,3.388,0.000146,19.252
arch4_transformer,1604,97,1.0,2.1384,2.1832,8.874,931.29,3.387,0.000145,19.252
arch4_transformer,1604,98,1.0,2.1375,2.1815,8.86,931.04,3.386,0.000145,19.252
arch4_transformer,1604,99,1.0,2.1363,2.1845,8.886,933.08,3.387,0.000144,19.252
arch4_transformer,1604,100,1.0,2.135,2.1826,8.869,933.64,3.345,0.000143,19.252
arch4_transformer,1604,101,1.0,2.1343,2.1855,8.895,931.92,3.386,0.000142,19.252
arch4_transformer,1604,102,1.0,2.1334,2.1784,8.832,904.48,3.348,0.000142,19.252
arch4_transformer,1604,103,1.0,2.1324,2.1817,8.861,905.59,3.349,0.000141,19.252
arch4_transformer,1604,104,1.0,2.1317,2.1803,8.849,905.53,3.39,0.00014,19.252
arch4_transformer,1604,105,1.0,2.1307,2.1807,8.852,903.13,3.388,0.00014,19.252
arch4_transformer,1604,106,1.0,2.1297,2.1798,8.845,901.63,3.387,0.000139,19.252
arch4_transformer,1604,107,1.0,2.1287,2.183,8.873,898.87,3.386,0.000138,19.252
arch4_transformer,1604,108,1.0,2.1276,2.1744,8.797,904.05,3.39,0.000138,19.252
arch4_transformer,1604,109,1.0,2.1266,2.1741,8.795,912.94,3.387,0.000137,19.252
arch4_transformer,1604,110,1.0,2.1262,2.1795,8.842,907.81,3.39,0.000136,19.252
arch4_transformer,1604,111,1.0,2.125,2.1736,8.79,913.03,3.391,0.000136,19.252
arch4_transformer,1604,112,1.0,2.1244,2.178,8.828,915.16,3.388,0.000135,19.252
arch4_transformer,1604,113,1.0,2.1234,2.1797,8.844,903.42,3.388,0.000135,19.252
arch4_transformer,1604,114,1.0,2.1228,2.1798,8.845,902.96,3.386,0.000134,19.252
arch4_transformer,1604,115,1.0,2.1218,2.173,8.784,901.96,3.359,0.000134,19.252
arch4_transformer,1604,116,1.0,2.1215,2.1776,8.825,902.19,3.387,0.000133,19.252
arch4_transformer,1604,117,1.0,2.1206,2.1718,8.774,898.57,3.389,0.000132,19.252
arch4_transformer,1604,118,1.0,2.12,2.1744,8.797,899.48,3.359,0.000132,19.252
arch4_transformer,1604,119,1.0,2.1189,2.1766,8.816,901.69,3.389,0.000131,19.252
arch4_transformer,1604,120,1.0,2.118,2.1772,8.821,900.33,3.388,0.000131,19.252
arch4_transformer,1604,121,1.0,2.1175,2.178,8.828,900.15,3.388,0.00013,19.252
arch4_transformer,1604,122,1.0,2.1168,2.1739,8.793,910.08,3.386,0.00013,19.252
arch4_transformer,1604,123,1.0,2.1159,2.1757,8.808,903.26,3.345,0.000129,19.252
arch4_transformer,1604,124,1.0,2.1153,2.1762,8.812,903.51,3.357,0.000129,19.252
arch4_transformer,1604,125,1.0,2.115,2.1687,8.747,913.95,3.386,0.000128,19.252
arch4_transformer,1604,126,1.0,2.1139,2.1714,8.77,920.46,3.386,0.000128,19.252
arch4_transformer,1604,127,1.0,2.1131,2.1731,8.786,919.39,3.358,0.000127,19.252
arch4_transformer,1604,128,1.0,2.1128,2.1697,8.755,921.66,3.388,0.000127,19.252
arch4_transformer,1604,129,1.0,2.112,2.171,8.767,919.48,3.387,0.000126,19.252
arch4_transformer,1604,130,1.0,2.1118,2.1719,8.775,906.47,3.387,0.000126,19.252
arch4_transformer,1604,131,1.0,2.111,2.1682,8.743,906.88,3.387,0.000125,19.252
arch4_transformer,1604,132,1.0,2.1101,2.1729,8.783,909.24,3.386,0.000125,19.252
arch4_transformer,1604,133,1.0,2.1095,2.1674,8.735,904.18,3.386,0.000124,19.252
arch4_transformer,1604,134,1.0,2.1091,2.168,8.74,982.73,3.385,0.000124,19.252
arch4_transformer,1604,135,1.0,2.1088,2.1726,8.781,897.63,3.387,0.000123,19.252
arch4_transformer,1604,136,1.0,2.1077,2.1671,8.733,902.84,3.389,0.000123,19.252
arch4_transformer,1604,137,1.0,2.1071,2.1689,8.748,904.74,3.387,0.000122,19.252
arch4_transformer,1604,138,1.0,2.1067,2.1641,8.707,900.34,3.386,0.000122,19.252
arch4_transformer,1604,139,1.0,2.1061,2.1644,8.71,900.53,3.389,0.000122,19.252
arch4_transformer,1604,140,1.0,2.1055,2.1677,8.738,899.19,3.386,0.000121,19.252
arch4_transformer,1604,141,1.0,2.1049,2.1669,8.731,901.87,3.387,0.000121,19.252
arch4_transformer,1604,142,1.0,2.1045,2.1643,8.709,904.56,3.359,0.00012,19.252
arch4_transformer,1604,143,1.0,2.1039,2.1665,8.727,896.71,3.389,0.00012,19.252
arch4_transformer,1604,144,1.0,2.1034,2.1751,8.803,906.29,3.358,0.000119,19.252
arch4_transformer,1604,145,1.0,2.1029,2.1675,8.737,904.71,3.359,0.000119,19.252
arch4_transformer,1604,146,1.0,2.1025,2.1637,8.703,901.78,3.389,0.000119,19.252
arch4_transformer,1604,147,1.0,2.1021,2.1656,8.72,903.24,3.387,0.000118,19.252
arch4_transformer,1604,148,1.0,2.1013,2.1675,8.737,907.97,3.387,0.000118,19.252
arch4_transformer,1604,149,1.0,2.1008,2.1666,8.729,903.02,3.359,0.000117,19.252
arch4_transformer,1604,150,1.0,2.1005,2.1663,8.726,902.39,3.36,0.000117,19.252
arch4_transformer,1604,151,1.0,2.1001,2.1639,8.705,894.16,3.388,0.000117,19.252
arch4_transformer,1604,152,1.0,2.0995,2.1645,8.71,903.29,3.387,0.000116,19.252
arch4_transformer,1604,153,1.0,2.0993,2.1653,8.718,905.94,3.388,0.000116,19.252
arch4_transformer,1604,154,1.0,2.0988,2.1655,8.719,897.46,3.387,0.000116,19.252
arch4_transformer,1604,155,1.0,2.0983,2.162,8.688,893.0,3.387,0.000115,19.252
arch4_transformer,1604,156,1.0,2.0977,2.1638,8.704,890.59,3.387,0.000115,19.252
arch4_transformer,1604,157,1.0,2.0972,2.1607,8.677,891.0,3.387,0.000114,19.252
arch4_transformer,1604,158,1.0,2.0969,2.1645,8.71,901.2,3.387,0.000114,19.252
arch4_transformer,1604,159,1.0,2.0962,2.1645,8.71,909.01,3.389,0.000114,19.252
arch4_transformer,1604,160,1.0,2.0957,2.1614,8.683,918.68,3.385,0.000113,19.252
arch4_transformer,1604,161,1.0,2.0956,2.1593,8.665,919.34,3.389,0.000113,19.252
arch4_transformer,1604,162,1.0,2.0951,2.1653,8.717,912.58,3.389,0.000113,19.252
arch4_transformer,1604,163,1.0,2.0948,2.1611,8.681,911.42,3.359,0.000112,19.252
arch4_transformer,1604,164,1.0,2.0941,2.1615,8.684,909.41,3.389,0.000112,19.252
arch4_transformer,1604,165,1.0,2.0937,2.1569,8.644,911.44,3.389,0.000112,19.252
arch4_transformer,1604,166,1.0,2.0939,2.1658,8.722,910.08,3.388,0.000111,19.252
arch4_transformer,1604,167,1.0,2.093,2.1697,8.756,897.67,3.387,0.000111,19.252
arch4_transformer,1604,168,1.0,2.0931,2.1571,8.646,901.84,3.381,0.000111,19.252
arch4_transformer,1604,169,1.0,2.0923,2.1577,8.651,893.94,3.383,0.00011,19.252
arch4_transformer,1604,170,1.0,2.0919,2.1586,8.659,896.18,3.383,0.00011,19.252
arch4_transformer,1604,171,1.0,2.0919,2.1615,8.684,896.6,3.382,0.00011,19.252
arch4_transformer,1604,172,1.0,2.0913,2.1569,8.644,896.27,3.381,0.000109,19.252
arch4_transformer,1604,173,1.0,2.0909,2.1591,8.663,891.14,3.381,0.000109,19.252
arch4_transformer,1604,174,1.0,2.0905,2.1608,8.678,890.09,3.38,0.000109,19.252
arch4_transformer,1604,175,1.0,2.0903,2.158,8.654,889.18,3.383,0.000108,19.252
